0	0	200	1
0.2	0	200	0.999999889408984
0.4	0	200	0.999999141345727
0.6	0	200	0.99999715231311
0.8	0	200	0.999993333226131
1	0	200	0.99998710378887
1.2	0	200	0.999977890103813
1.4	0	200	0.999965123320919
1.6	0	200	0.999948238770645
1.8	0	200	0.999926675364247
2	0	200	0.999899875158274
2.2	0	200	0.999867283027692
2.4	0	200	0.999828346414984
2.6	0	200	0.999782515134768
2.8	0	200	0.999729241220432
3	0	200	0.999667978803535
3.2	0	200	0.9995981840194
3.4	0	200	0.999519314934114
3.6	0	200	0.999430831489355
3.8	0	200	0.999332195462323
4	0	200	0.999222870438659
4.2	0	200	0.999102321796678
4.4	0	200	0.998970016701588
4.6	0	200	0.998825424108623
4.8	0	200	0.99866801477418
5	0	200	0.998497261274255
5.2	0	200	0.998312638029545
5.4	0	200	0.998113621336709
5.6	0	200	0.997899689405336
5.8	0	200	0.997670322400253
6	0	200	0.997425002488833
6.2	0	200	0.997163213893027
6.4	0	200	0.996884442945856
6.6	0	200	0.996588178152145
6.8	0	200	0.996273910253308
7	0	200	0.995941132295986
7.2	0	200	0.995589339704388
7.4	0	200	0.995218030356189
7.6	0	200	0.994826704661838
7.8	0	200	0.99441486564716
8	0	200	0.993982019039125
8.2	0	200	0.993527673354687
8.4	0	200	0.99305133999258
8.6	0	200	0.992552533327974
8.8	0	200	0.992030770809896
9	0	200	0.99148557306134
9.2	0	200	0.990916463981952
9.4	0	200	0.990322970853238
9.6	0	200	0.989704624446186
9.8	0	200	0.989060959131236
10	0	200	0.988391512990523
10.2	0	200	0.987695827932299
10.4	0	200	0.986973449807472
10.6	0	200	0.986223928528184
10.8	0	200	0.985446818188343
11	0	200	0.984641677186044
11.2	0	200	0.983808068347796
11.4	0	200	0.982945559054487
11.6	0	200	0.982053721369
11.8	0	200	0.98113213216541
12	0	200	0.980180373259691
12.2	0	200	0.979198031541845
12.4	0	200	0.978184699109371
12.6	0	200	0.977139973402019
12.8	0	200	0.976063457337717
13	0	200	0.974954759449616
13.2	0	200	0.973813494024154
13.4	0	200	0.972639281240071
13.6	0	200	0.97143174730828
13.8	0	200	0.970190524612508
14	0	200	0.968915251850639
14.2	0	200	0.967605574176648
14.4	0	200	0.966261143343056
14.6	0	200	0.964881617843809
14.8	0	200	0.963466663057493
15	0	200	0.962015951390789
15.2	0	200	0.960529162422093
15.4	0	200	0.959005983045178
15.6	0	200	0.957446107612832
15.8	0	200	0.955849238080361
16	0	200	0.954215084148862
16.2	0	200	0.952543363408177
16.4	0	200	0.950833801479416
16.6	0	200	0.949086132156961
