0	0	200	1
0.2	0	200	0.99999987303633
0.4	0	200	0.999998978929076
0.6	0	200	0.999996543259622
0.8	0	200	0.9999917883395
1	0	200	0.999983934455243
1.2	0	200	0.999972200427703
1.4	0	200	0.999955803949989
1.6	0	200	0.999933961824501
1.8	0	200	0.9999058901467
2	0	200	0.99987080445848
2.2	0	200	0.999827919883594
2.4	0	200	0.999776451252479
2.6	0	200	0.999715613221124
2.8	0	200	0.999644620387054
3	0	200	0.999562687404535
3.2	0	200	0.999469029100517
3.4	0	200	0.999362860592399
3.6	0	200	0.999243397408433
3.8	0	200	0.999109855611397
4	0	200	0.998961451925999
4.2	0	200	0.998797403870397
4.4	0	200	0.998616929892108
4.6	0	200	0.998419249508552
4.8	0	200	0.998203583452398
5	0	200	0.997969153821862
5.2	0	200	0.997715184236059
5.4	0	200	0.9974408999955
5.6	0	200	0.9971455282478
5.8	0	200	0.996828298158624
6	0	200	0.996488441087925
6.2	0	200	0.996125190771469
6.4	0	200	0.995737783507654
6.6	0	200	0.995325458349628
6.8	0	200	0.994887457302662
7	0	200	0.99442302552678
7.2	0	200	0.993931411544587
7.4	0	200	0.99341186745426
7.6	0	200	0.992863649147651
7.8	0	200	0.992286016533442
8	0	200	0.991678233765285
8.2	0	200	0.991039569474847
8.4	0	200	0.990369297009701
8.6	0	200	0.989666694675944
8.8	0	200	0.988931045985489
9	0	200	0.988161639907889
9.2	0	200	0.987357771126628
9.4	0	200	0.986518740299737
9.6	0	200	0.985643854324629
9.8	0	200	0.984732426607035
10	0	200	0.9837837773339
10.2	0	200	0.982797233750102
10.4	0	200	0.981772130438871
10.6	0	200	0.980707809605725
10.8	0	200	0.97960362136581
11	0	200	0.978458924034441
11.2	0	200	0.977273084420718
11.4	0	200	0.976045478124009
11.6	0	200	0.974775489833148
11.8	0	200	0.973462513628148
12	0	200	0.972105953284248
12.2	0	200	0.970705222578088
12.4	0	200	0.969259745595821
12.6	0	200	0.967768957042949
12.8	0	200	0.966232302555666
13	0	200	0.964649239013499
13.2	0	200	0.963019234853016
13.4	0	200	0.961341770382366
13.6	0	200	0.959616338096431
13.8	0	200	0.957842442992331
14	0	200	0.956019602885057
14.2	0	200	0.954147348722961
14.4	0	200	0.952225224902862
14.6	0	200	0.950252789584499
14.8	0	200	0.948229615004073
15	0	200	0.946155287786603
15.2	0	200	0.944029409256826
15.4	0	200	0.941851595748361
15.6	0	200	0.939621478910853
15.8	0	200	0.93733870601482
16	0	200	0.9350029402539
16.2	0	200	0.93261386104422
16.4	0	200	0.930171164320579
16.6	0	200	0.927674562829154
16.8	0	200	0.925123786416425
17	0	200	0.922518582314013
17.2	0	200	0.919858715419125
17.4	0	200	0.917143968570306
17.6	0	200	0.914374142818175
17.8	0	200	0.911549057690842
18	0	200	0.908668551453694
18.2	0	200	0.905732481363231
18.4	0	200	0.902740723914645
18.6	0	200	0.899693175082824
